img_path,country,continent
geoguessr_data/compressed_dataset/France/canvas_1630135781.jpg,France,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629615147.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Brazil/canvas_1629747418.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Ireland/canvas_1629613060.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Ghana/canvas_1630015551.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/United States/canvas_1629872616.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629410835.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629612827.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629995485.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629700513.jpg,Australia,OC
geoguessr_data/compressed_dataset/France/canvas_1629750935.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1630273280.jpg,United States,NA
geoguessr_data/compressed_dataset/Croatia/canvas_1629720234.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1629433202.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629763617.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629283285.jpg,France,EU
geoguessr_data/compressed_dataset/Finland/canvas_1630001875.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629476329.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629959227.jpg,United States,NA
geoguessr_data/compressed_dataset/South Korea/canvas_1629907130.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1630037952.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Greece/canvas_1630218901.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629258019.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629535423.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629834050.jpg,United States,NA
geoguessr_data/compressed_dataset/Malaysia/canvas_1629519695.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Serbia/canvas_1629403805.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/South Korea/canvas_1630212655.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629512617.jpg,United States,NA
geoguessr_data/compressed_dataset/Germany/canvas_1630280661.jpg,Germany,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629523412.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1629917168.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629862803.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1630283660.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629544896.jpg,United States,NA
geoguessr_data/compressed_dataset/Malaysia/canvas_1629327535.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629995207.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629514041.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629999774.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629912742.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1630013876.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629686881.jpg,United States,NA
geoguessr_data/compressed_dataset/New Zealand/canvas_1629307647.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1629912146.jpg,United States,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1630291159.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629478255.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629761674.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Slovakia/canvas_1630104406.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629526546.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629907034.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1630076369.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629312663.jpg,Japan,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629995664.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629545161.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629595070.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629402438.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Arab Emirates/canvas_1630122328.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1630053666.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630139561.jpg,Japan,AS
geoguessr_data/compressed_dataset/South Africa/canvas_1629401852.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Japan/canvas_1630085005.jpg,Japan,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629860726.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629771213.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629969144.jpg,Japan,AS
geoguessr_data/compressed_dataset/Mongolia/canvas_1630001687.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Turkey/canvas_1629999957.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Spain/canvas_1629741386.jpg,Spain,EU
geoguessr_data/compressed_dataset/Malaysia/canvas_1629502949.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629938798.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1630027740.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/United States/canvas_1630043766.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629963607.jpg,Japan,AS
geoguessr_data/compressed_dataset/France/canvas_1630060074.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629281667.jpg,Russia,EU
geoguessr_data/compressed_dataset/Poland/canvas_1630005567.jpg,Poland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629349178.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629762745.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629268135.jpg,United States,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1630137934.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629900017.jpg,United States,NA
geoguessr_data/compressed_dataset/Philippines/canvas_1629841276.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Mexico/canvas_1629709257.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629833936.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1630030969.jpg,United States,NA
geoguessr_data/compressed_dataset/Argentina/canvas_1629699036.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Spain/canvas_1630062920.jpg,Spain,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1629615443.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Sweden/canvas_1629840163.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Botswana/canvas_1629411328.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Germany/canvas_1630125803.jpg,Germany,EU
geoguessr_data/compressed_dataset/Belgium/canvas_1630021352.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629871506.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629519942.jpg,South Africa,AF
geoguessr_data/compressed_dataset/France/canvas_1629443541.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630134907.jpg,Russia,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629778795.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Germany/canvas_1629703132.jpg,Germany,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629861204.jpg,Russia,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629542277.jpg,Finland,EU
geoguessr_data/compressed_dataset/France/canvas_1630062463.jpg,France,EU
geoguessr_data/compressed_dataset/Ireland/canvas_1630270851.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1629594136.jpg,France,EU
geoguessr_data/compressed_dataset/Germany/canvas_1630082510.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1629901815.jpg,United States,NA
geoguessr_data/compressed_dataset/Poland/canvas_1630042399.jpg,Poland,EU
geoguessr_data/compressed_dataset/United States/canvas_1630110057.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1630009604.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1630214040.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629710947.jpg,United States,NA
geoguessr_data/compressed_dataset/Taiwan/canvas_1630132447.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/France/canvas_1629502604.jpg,France,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629262883.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629842376.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629966551.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629326578.jpg,France,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629843392.jpg,Thailand,AS
geoguessr_data/compressed_dataset/United States/canvas_1630030113.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630283916.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629917478.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630046133.jpg,United States,NA
geoguessr_data/compressed_dataset/Argentina/canvas_1629412562.jpg,Argentina,SA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629851548.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Poland/canvas_1629722070.jpg,Poland,EU
geoguessr_data/compressed_dataset/Romania/canvas_1629318476.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1629428719.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629789276.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1630081349.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629966085.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629669695.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629750519.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629526195.jpg,United States,NA
geoguessr_data/compressed_dataset/Croatia/canvas_1629541508.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629872139.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629421390.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629860277.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Chile/canvas_1630020058.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Finland/canvas_1629474801.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629513803.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629789638.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630041380.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1629280885.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Argentina/canvas_1629440597.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Thailand/canvas_1629828890.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Australia/canvas_1630280010.jpg,Australia,OC
geoguessr_data/compressed_dataset/Croatia/canvas_1629258852.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629596163.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629874771.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629874936.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Norway/canvas_1630285918.jpg,Norway,EU
geoguessr_data/compressed_dataset/United States/canvas_1629684318.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629272575.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630215833.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629354197.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629478999.jpg,Australia,OC
geoguessr_data/compressed_dataset/Russia/canvas_1629872587.jpg,Russia,EU
geoguessr_data/compressed_dataset/Australia/canvas_1630037959.jpg,Australia,OC
geoguessr_data/compressed_dataset/Japan/canvas_1629549600.jpg,Japan,AS
geoguessr_data/compressed_dataset/Ireland/canvas_1630024980.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629540335.jpg,Finland,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630069937.jpg,Russia,EU
geoguessr_data/compressed_dataset/Poland/canvas_1629617990.jpg,Poland,EU
geoguessr_data/compressed_dataset/United States/canvas_1630271971.jpg,United States,NA
geoguessr_data/compressed_dataset/Sri Lanka/canvas_1630220479.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629546487.jpg,Japan,AS
geoguessr_data/compressed_dataset/India/canvas_1629790266.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629686576.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1629550343.jpg,Norway,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629860665.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Croatia/canvas_1629737925.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629957369.jpg,Finland,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1630211675.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629836531.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Poland/canvas_1629397857.jpg,Poland,EU
geoguessr_data/compressed_dataset/Cambodia/canvas_1629551051.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/South Africa/canvas_1630081892.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Chile/canvas_1629521041.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Spain/canvas_1629475881.jpg,Spain,EU
geoguessr_data/compressed_dataset/Estonia/canvas_1629429589.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629861739.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Argentina/canvas_1629535677.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Italy/canvas_1629969540.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1630025371.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630042998.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629958712.jpg,United States,NA
geoguessr_data/compressed_dataset/Dominican Republic/canvas_1629712808.jpg,Other countries in NA,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629533451.jpg,Canada,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629736277.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629687779.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629734940.jpg,United States,NA
geoguessr_data/compressed_dataset/Poland/canvas_1629825293.jpg,Poland,EU
geoguessr_data/compressed_dataset/Canada/canvas_1630211713.jpg,Canada,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1630106982.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Taiwan/canvas_1629439733.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Romania/canvas_1630069337.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Poland/canvas_1630016034.jpg,Poland,EU
geoguessr_data/compressed_dataset/France/canvas_1629737297.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629936883.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629477787.jpg,United States,NA
geoguessr_data/compressed_dataset/Israel/canvas_1630217447.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630212029.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Japan/canvas_1630285413.jpg,Japan,AS
geoguessr_data/compressed_dataset/Australia/canvas_1629939942.jpg,Australia,OC
geoguessr_data/compressed_dataset/Andorra/canvas_1629277172.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Germany/canvas_1629281207.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1630277209.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629349241.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1629327953.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629588347.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629448366.jpg,Japan,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629531785.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Switzerland/canvas_1629552533.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Israel/canvas_1629315691.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Italy/canvas_1629324260.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1629497444.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629733042.jpg,United Kingdom,EU
